"","Date","barcode","longitude","latitude","site","siteLabel","plot_num","treatment","treatmentLabel","exclosure","exclosureLabel","paired","pairedLabel","number","plot","cluster","factorial","vwc","vwc_med","period","period_med","veg_type","veg_type_med","veg_level","veg_level_med","soil_temp","soil_temp_med","plotBC","clusterBC","season","seasonYear","MoYear","year","month","hour","minute","time","CT1","CT2","CT3","CT4","Ct_detects","positive"
"1766","2022-04-10 14:22:00","PC08PE13",-119.725723061822,35.1116866898119,0,"C",8,1,"P",0,"E",1,1,"sample3","C08","C08PE1","PE",2.9,2.3,1.131,1.118,1,1,2,2,72,78,"C08","C08PE1","Spring","Spring_2022","2022-04",2022,4,14,22,14.3666666666667,NA,NA,NA,NA,0,0
"1767","2022-04-10 14:35:00","PC08PN23",-119.730232106633,35.1133110188275,0,"C",8,1,"P",1,"N",0,2,"sample3","C08","C08PN2","PN",2.2,1.8,NA,NA,1,1,1,1,79,75,"C08","C08PN2","Spring","Spring_2022","2022-04",2022,4,14,35,14.5833333333333,NA,37.4,NA,NA,1,0
"1768","2022-04-10 15:04:00","PC02PE13",-119.722060337774,35.1312112016931,0,"C",2,1,"P",0,"E",1,1,"sample3","C02","C02PE1","PE",7.2,6.15,1.217,1.1995,1,1,1,1,72,72,"C02","C02PE1","Spring","Spring_2022","2022-04",2022,4,15,4,15.0666666666667,NA,NA,NA,NA,0,0
"1769","2022-04-10 15:18:00","PC02PN23",-119.722604490928,35.1308648195445,0,"C",2,1,"P",1,"N",0,2,"sample3","C02","C02PN2","PN",4.9,4.9,NA,NA,0,0,1,1,73,73,"C02","C02PN2","Spring","Spring_2022","2022-04",2022,4,15,18,15.3,NA,NA,NA,NA,0,0
"1770","2022-04-10 15:57:00","PC04PE13",-119.72058478754,35.1217466080888,0,"C",4,1,"P",0,"E",1,1,"sample3","C04","C04PE1","PE",8.6,5.5,1.239,1.189,1,1,2,2,73,72,"C04","C04PE1","Spring","Spring_2022","2022-04",2022,4,15,57,15.95,NA,NA,NA,NA,0,0
"1771","2022-04-10 16:13:00","PC04PN23",-119.724907754101,35.122179240021,0,"C",4,1,"P",1,"N",0,2,"sample3","C04","C04PN2","PN",5.15,5.15,NA,NA,0,0,2,2,78,78,"C04","C04PN2","Spring","Spring_2022","2022-04",2022,4,16,13,16.2166666666667,NA,NA,NA,NA,0,0
"1772","2022-04-10 16:39:00","PC10PE13",-119.70208331159,35.1162196466616,0,"C",10,1,"P",0,"E",1,1,"sample3","C10","C10PE1","PE",6.5,4.9,1.208,1.174,0,0,NA,NA,72,73,"C10","C10PE1","Spring","Spring_2022","2022-04",2022,4,16,39,16.65,NA,NA,NA,NA,0,0
"1773","2022-04-10 16:56:00","PC10PN23",-119.701439682506,35.1141892746418,0,"C",10,1,"P",1,"N",0,2,"sample3","C10","C10PN2","PN",3.8,5.4,1.144,1.144,0,1,1,1,74,74,"C10","C10PN2","Spring","Spring_2022","2022-04",2022,4,16,56,16.9333333333333,NA,NA,NA,NA,0,0
"1774","2022-04-10 17:19:00","PC09PE13",-119.70108437363,35.1140689524218,0,"C",9,1,"P",0,"E",1,1,"sample3","C09","C09PE1","PE",3.4,3.4,1.144,1.142,1,1,1,2,75,74,"C09","C09PE1","Spring","Spring_2022","2022-04",2022,4,17,19,17.3166666666667,NA,NA,NA,NA,0,0
"1775","2022-04-10 17:32:00","PC09PN23",-119.7175809649,35.1138022402628,0,"C",9,1,"P",1,"N",0,2,"sample3","C09","C09PN2","PN",2.4,2.5,NA,NA,1,1,1,1,76,75,"C09","C09PN2","Spring","Spring_2022","2022-04",2022,4,17,32,17.5333333333333,NA,NA,NA,NA,0,0
"1776","2022-04-11 08:47:00","PS05PE13",-119.60354441788,35.113540274196,1,"S",5,1,"P",0,"E",1,1,"sample3","S05","S05PE1","PE",1.7,2.3,1.103,1.121,1,1,1,1,60,60,"S05","S05PE1","Spring","Spring_2022","2022-04",2022,4,8,47,8.78333333333333,NA,NA,NA,NA,0,0
"1777","2022-04-11 09:02:00","PS05PN23",-119.680786840729,35.082215583612,1,"S",5,1,"P",1,"N",0,2,"sample3","S05","S05PN2","PN",2.7,3.2,NA,NA,1,1,1,1,60,60,"S05","S05PN2","Spring","Spring_2022","2022-04",2022,4,9,2,9.03333333333333,NA,NA,NA,NA,0,0
"1778","2022-04-11 09:26:00","PS02PE13",-119.681177018322,35.082075228016,1,"S",2,1,"P",0,"E",1,1,"sample3","S02","S02PE1","PE",2.5,2.5,1.121,1.121,0,0,NA,NA,58,60,"S02","S02PE1","Spring","Spring_2022","2022-04",2022,4,9,26,9.43333333333333,NA,NA,NA,NA,0,0
"1779","2022-04-11 09:40:00","PS02PN23",-119.674766790233,35.0841412833287,1,"S",2,1,"P",1,"N",0,2,"sample3","S02","S02PN2","PN",5.3,3.9,NA,NA,0,1,1,1,59,60,"S02","S02PN2","Spring","Spring_2022","2022-04",2022,4,9,40,9.66666666666667,NA,NA,NA,NA,0,0
"1780","2022-04-11 10:00:00","PS03PE13",-119.67455581773,35.0797030236899,1,"S",3,1,"P",0,"E",1,1,"sample3","S03","S03PE1","PE",2.1,2.3,1.114,1.116,1,1,2,2,60,61,"S03","S03PE1","Spring","Spring_2022","2022-04",2022,4,10,0,10,NA,NA,NA,NA,0,0
"1781","2022-04-11 10:14:00","PS03PN23",-119.674571575708,35.0797102321266,1,"S",3,1,"P",1,"N",0,2,"sample3","S03","S03PN2","PN",2.7,2.7,NA,NA,0,0,1,1,61,61,"S03","S03PN2","Spring","Spring_2022","2022-04",2022,4,10,14,10.2333333333333,35.77,38.78,36.88,NA,3,1
"1782","2022-04-11 10:31:00","PS01PE13",-119.674795959256,35.0792451203196,1,"S",1,1,"P",0,"E",1,1,"sample3","S01","S01PE1","PE",2.1,1.9,1.111,1.109,1,1,1,1,65,64,"S01","S01PE1","Spring","Spring_2022","2022-04",2022,4,10,31,10.5166666666667,NA,NA,NA,NA,0,0
"1783","2022-04-11 10:43:00","PS01PN23",-119.685916932762,35.080617201475,1,"S",1,1,"P",1,"N",0,2,"sample3","S01","S01PN2","PN",2.3,2.3,NA,NA,1,1,1,1,59,61,"S01","S01PN2","Spring","Spring_2022","2022-04",2022,4,10,43,10.7166666666667,NA,NA,NA,NA,0,0
"1784","2022-04-11 11:39:00","PS04PE13",-119.672597386054,35.0802872423409,1,"S",4,1,"P",0,"E",1,1,"sample3","S04","S04PE1","PE",1.7,2.35,1.101,1.12,1,1,2,2,65,65,"S04","S04PE1","Spring","Spring_2022","2022-04",2022,4,11,39,11.65,NA,NA,NA,NA,0,0
"1785","2022-04-11 11:54:00","PS04PN23",-119.670114794938,35.0762305861339,1,"S",4,1,"P",1,"N",0,2,"sample3","S04","S04PN2","PN",2.2,3.2,NA,NA,1,1,1,1,64,62,"S04","S04PN2","Spring","Spring_2022","2022-04",2022,4,11,54,11.9,NA,NA,NA,NA,0,0
"1786","2022-04-11 12:16:00","PS10PE13",-119.670447260253,35.0764544913872,1,"S",10,1,"P",0,"E",1,1,"sample3","S10","S10PE1","PE",1.7,2.05,1.097,1.1095,1,1,1,1,70,66,"S10","S10PE1","Spring","Spring_2022","2022-04",2022,4,12,16,12.2666666666667,31.48,31.84,31.59,31.54,4,1
"1787","2022-04-11 12:27:00","PS10PN23",-119.692771369703,35.0647510076268,1,"S",10,1,"P",1,"N",0,2,"sample3","S10","S10PN2","PN",4.3,5.1,NA,NA,0,0,NA,NA,63,68,"S10","S10PN2","Spring","Spring_2022","2022-04",2022,4,12,27,12.45,37.28,38.23,36.39,NA,3,1
"1788","2022-04-11 12:43:00","PS09PE13",-119.692314304523,35.0643635541527,1,"S",9,1,"P",0,"E",1,1,"sample3","S09","S09PE1","PE",2.9,2.9,1.135,1.135,1,1,1,1,68,68,"S09","S09PE1","Spring","Spring_2022","2022-04",2022,4,12,43,12.7166666666667,NA,NA,NA,NA,0,0
"1789","2022-04-11 12:53:00","PS09PN23",-119.686083784438,35.0613287184714,1,"S",9,1,"P",1,"N",0,2,"sample3","S09","S09PN2","PN",9.6,11.6,NA,NA,0,0,NA,NA,63,63,"S09","S09PN2","Spring","Spring_2022","2022-04",2022,4,12,53,12.8833333333333,NA,NA,NA,NA,0,0
"1790","2022-04-11 13:06:00","PS08PE13",-119.685935424752,35.0609991420387,1,"S",8,1,"P",0,"E",1,1,"sample3","S08","S08PE1","PE",7.5,7.1,1.227,1.227,1,1,1,1,70,70,"S08","S08PE1","Spring","Spring_2022","2022-04",2022,4,13,6,13.1,NA,NA,NA,NA,0,0
"1791","2022-04-11 13:16:00","PS08PN23",-119.680044287927,35.0587815419166,1,"S",8,1,"P",1,"N",0,2,"sample3","S08","S08PN2","PN",4.9,5,NA,NA,1,1,1,1,71,67,"S08","S08PN2","Spring","Spring_2022","2022-04",2022,4,13,16,13.2666666666667,NA,NA,NA,NA,0,0
"1792","2022-04-11 16:19:00","PS06SE13",-119.659600289901,35.0813223776073,1,"S",6,0,"S",0,"E",1,1,"sample3","S06","S06SE1","SE",4.8,4.85,1.169,1.182,0,0,NA,NA,71,71,"S06","S06SE1","Spring","Spring_2022","2022-04",2022,4,16,19,16.3166666666667,NA,NA,NA,NA,0,0
"1793","2022-04-11 16:28:00","PS06PN13",-119.660035668246,35.0809353857614,1,"S",6,1,"P",1,"N",1,1,"sample3","S06","S06PN1","PN",4.7,4.7,1.172,1.172,1,0,1,1,63,68,"S06","S06PN1","Spring","Spring_2022","2022-04",2022,4,16,28,16.4666666666667,NA,NA,NA,NA,0,0
"1794","2022-04-11 16:42:00","PS06PN23",-119.659183694151,35.0814188894917,1,"S",6,1,"P",1,"N",0,2,"sample3","S06","S06PN2","PN",2.7,2.7,NA,NA,1,1,1,1,62,68,"S06","S06PN2","Spring","Spring_2022","2022-04",2022,4,16,42,16.7,34.61,35.04,34.74,35.18,4,1
"1795","2022-04-11 16:58:00","PS07PE13",-119.655180969021,35.0834592643715,1,"S",7,1,"P",0,"E",1,1,"sample3","S07","S07PE1","PE",1.7,1.7,1.097,1.099,0,1,1,1,68,68,"S07","S07PE1","Spring","Spring_2022","2022-04",2022,4,16,58,16.9666666666667,NA,NA,NA,NA,0,0
"1796","2022-04-11 17:19:00","PS07SN13",-119.655579994102,35.0836366203532,1,"S",7,0,"S",1,"N",1,1,"sample3","S07","S07SN1","SN",4.5,3.7,1.166,1.147,0,0,NA,NA,71,71,"S07","S07SN1","Spring","Spring_2022","2022-04",2022,4,17,19,17.3166666666667,NA,NA,NA,NA,0,0
"1797","2022-04-11 17:28:00","PS07PN23",-119.654880639578,35.0832990484801,1,"S",7,1,"P",1,"N",0,2,"sample3","S07","S07PN2","PN",8.1,6.4,1.238,1.204,0,0,1,1,63,67,"S07","S07PN2","Spring","Spring_2022","2022-04",2022,4,17,28,17.4666666666667,NA,NA,NA,NA,0,0
"1798","2022-04-10 09:44:00","PC01SE14",-119.74607802204,35.1327366853955,0,"C",1,0,"S",0,"E",1,1,"sample4","C01","C01SE1","SE",11.9,11.9,1.291,1.291,0,0,1,1,63,62,"C01","C01SE1","Spring","Spring_2022","2022-04",2022,4,9,44,9.73333333333333,NA,NA,NA,NA,0,0
"1799","2022-04-10 10:34:00","PC03SE14",-119.744215766341,35.1259578759353,0,"C",3,0,"S",0,"E",1,1,"sample4","C03","C03SE1","SE",10.4,8.2,1.27,1.232,1,1,1,1,66,65,"C03","C03SE1","Spring","Spring_2022","2022-04",2022,4,10,34,10.5666666666667,NA,NA,NA,NA,0,0
"1800","2022-04-10 11:18:00","PC06SE14",-119.747523775462,35.1145647169373,0,"C",6,0,"S",0,"E",1,1,"sample4","C06","C06SE1","SE",10.6,7.9,1.276,1.223,0,0,NA,NA,68,68,"C06","C06SE1","Spring","Spring_2022","2022-04",2022,4,11,18,11.3,NA,NA,NA,NA,0,0
"1801","2022-04-10 12:15:00","PC05SE14",-119.73875022338,35.1196692230303,0,"C",5,0,"S",0,"E",1,1,"sample4","C05","C05SE1","SE",6.5,6.5,1.205,1.205,1,1,1,1,74,70,"C05","C05SE1","Spring","Spring_2022","2022-04",2022,4,12,15,12.25,NA,NA,NA,NA,0,0
"1802","2022-04-10 13:06:00","PC07SE14",-119.732263332129,35.1082657208844,0,"C",7,0,"S",0,"E",1,1,"sample4","C07","C07SE1","SE",6.8,6.1,1.211,1.199,1,1,1,1,70,71,"C07","C07SE1","Spring","Spring_2022","2022-04",2022,4,13,6,13.1,NA,NA,NA,NA,0,0
"1803","2022-04-10 14:28:00","PC08SE14",-119.73030850871,35.1132698284317,0,"C",8,0,"S",0,"E",1,1,"sample4","C08","C08SE1","SE",2.9,3.4,1.13,1.143,1,1,1,1,72,74,"C08","C08SE1","Spring","Spring_2022","2022-04",2022,4,14,28,14.4666666666667,NA,NA,NA,NA,0,0
"1804","2022-04-10 15:10:00","PC02SE14",-119.722650668515,35.1309052608406,0,"C",2,0,"S",0,"E",1,1,"sample4","C02","C02SE1","SE",6.8,6.9,1.212,1.213,1,1,1,1,77,77,"C02","C02SE1","Spring","Spring_2022","2022-04",2022,4,15,10,15.1666666666667,NA,NA,NA,NA,0,0
"1805","2022-04-10 16:04:00","PC04SE14",-119.724725098924,35.1218393391238,0,"C",4,0,"S",0,"E",1,1,"sample4","C04","C04SE1","SE",7.3,6.8,1.217,1.207,1,1,1,1,78,78,"C04","C04SE1","Spring","Spring_2022","2022-04",2022,4,16,4,16.0666666666667,NA,NA,NA,NA,0,0
"1806","2022-04-10 16:45:00","PC10SE14",-119.701427174457,35.1142445112065,0,"C",10,0,"S",0,"E",1,1,"sample4","C10","C10SE1","SE",6.9,6.9,1.216,1.216,0,0,NA,NA,74,74,"C10","C10SE1","Spring","Spring_2022","2022-04",2022,4,16,45,16.75,NA,NA,NA,NA,0,0
"1807","2022-04-10 17:26:00","PC09SE14",-119.717580154698,35.1138152262183,0,"C",9,0,"S",0,"E",1,1,"sample4","C09","C09SE1","SE",7.4,5.6,1.223,1.184,1,1,2,2,75,75,"C09","C09SE1","Spring","Spring_2022","2022-04",2022,4,17,26,17.4333333333333,NA,NA,NA,NA,0,0
"1808","2022-04-11 08:54:00","PS05SE14",-119.680760479122,35.0822105063403,1,"S",5,0,"S",0,"E",1,1,"sample4","S05","S05SE1","SE",6.2,6.1,1.202,1.199,1,1,1,1,62,62,"S05","S05SE1","Spring","Spring_2022","2022-04",2022,4,8,54,8.9,NA,NA,NA,NA,0,0
"1809","2022-04-11 09:33:00","PS02SE14",-119.674709010951,35.0841442411886,1,"S",2,0,"S",0,"E",1,1,"sample4","S02","S02SE1","SE",3.9,3.8,1.153,1.151,1,1,1,1,59,60,"S02","S02SE1","Spring","Spring_2022","2022-04",2022,4,9,33,9.55,NA,NA,NA,NA,0,0
"1810","2022-04-11 10:06:00","PS03SE14",-119.674633735299,35.0796489177809,1,"S",3,0,"S",0,"E",1,1,"sample4","S03","S03SE1","SE",3.3,3.6,1.139,1.147,1,1,1,1,62,64,"S03","S03SE1","Spring","Spring_2022","2022-04",2022,4,10,6,10.1,NA,NA,NA,NA,0,0
"1811","2022-04-11 10:36:00","PS01SE14",-119.669281835453,35.0824411841265,1,"S",1,0,"S",0,"E",1,1,"sample4","S01","S01SE1","SE",8.3,3.8,1.235,1.154,1,1,1,1,69,67,"S01","S01SE1","Spring","Spring_2022","2022-04",2022,4,10,36,10.6,NA,NA,NA,NA,0,0
"1812","2022-04-11 11:46:00","PS04SE14",-119.670073824161,35.0762730683593,1,"S",4,0,"S",0,"E",1,1,"sample4","S04","S04SE1","SE",3,2.8,1.135,1.128,1,1,1,1,70,70,"S04","S04SE1","Spring","Spring_2022","2022-04",2022,4,11,46,11.7666666666667,NA,NA,NA,NA,0,0
"1813","2022-04-11 12:21:00","PS10SE14",-119.69269099239,35.0647759787146,1,"S",10,0,"S",0,"E",1,1,"sample4","S10","S10SE1","SE",9.4,7.55,1.255,1.2225,0,0,NA,NA,71,69,"S10","S10SE1","Spring","Spring_2022","2022-04",2022,4,12,21,12.35,NA,NA,NA,NA,0,0
"1814","2022-04-11 12:47:00","PS09SE14",-119.686129800724,35.0614218047445,1,"S",9,0,"S",0,"E",1,1,"sample4","S09","S09SE1","SE",6.4,5.7,1.203,1.19,1,1,1,1,70,69,"S09","S09SE1","Spring","Spring_2022","2022-04",2022,4,12,47,12.7833333333333,NA,NA,NA,NA,0,0
"1815","2022-04-11 13:10:00","PS08SE14",-119.679995767321,35.0588379231055,1,"S",8,0,"S",0,"E",1,1,"sample4","S08","S08SE1","SE",8.8,8.8,1.25,1.25,1,1,1,1,63,64,"S08","S08SE1","Spring","Spring_2022","2022-04",2022,4,13,10,13.1666666666667,NA,NA,NA,NA,0,0
"1816","2022-04-10 09:36:00","PC01PN14",-119.746444207899,35.1334015624039,0,"C",1,1,"P",1,"N",1,1,"sample4","C01","C01PN1","PN",4.4,5.6,1.161,1.188,1,1,1,1,61,61,"C01","C01PN1","Spring","Spring_2022","2022-04",2022,4,9,36,9.6,NA,NA,NA,NA,0,0
"1817","2022-04-10 09:47:00","PC01SN14",-119.746513326954,35.1333886830549,0,"C",1,0,"S",1,"N",1,1,"sample4","C01","C01SN1","SN",10,8.4,1.266,1.237,1,1,1,1,67,65,"C01","C01SN1","Spring","Spring_2022","2022-04",2022,4,9,47,9.78333333333333,NA,NA,NA,NA,0,0
"1818","2022-04-10 10:28:00","PC03PN14",-119.744823583192,35.1257119565457,0,"C",3,1,"P",1,"N",1,1,"sample4","C03","C03PN1","PN",7.3,7.6,1.218,1.223,1,1,1,1,62,63,"C03","C03PN1","Spring","Spring_2022","2022-04",2022,4,10,28,10.4666666666667,NA,NA,NA,NA,0,0
"1819","2022-04-10 10:37:00","PC03SN14",-119.744843984816,35.125761946328,0,"C",3,0,"S",1,"N",1,1,"sample4","C03","C03SN1","SN",9.2,10.5,1.247,1.272,0,1,0,1,65,65,"C03","C03SN1","Spring","Spring_2022","2022-04",2022,4,10,37,10.6166666666667,37.97,NA,NA,NA,1,0
"1820","2022-04-10 11:11:00","PC06PN14",-119.747938525521,35.1148973001193,0,"C",6,1,"P",1,"N",1,1,"sample4","C06","C06PN1","PN",4.1,7.5,1.154,1.219,1,1,1,1,62,62,"C06","C06PN1","Spring","Spring_2022","2022-04",2022,4,11,11,11.1833333333333,NA,NA,NA,NA,0,0
"1821","2022-04-10 11:17:00","PC06SN14",-119.748393434956,35.1148247049906,0,"C",6,0,"S",1,"N",1,1,"sample4","C06","C06SN1","SN",9.4,10.3,1.253,1.266,1,1,1,1,63,64,"C06","C06SN1","Spring","Spring_2022","2022-04",2022,4,11,17,11.2833333333333,NA,NA,NA,NA,0,0
"1822","2022-04-10 12:06:00","PC05PN14",-119.739156491413,35.1148947964587,0,"C",5,1,"P",1,"N",1,1,"sample4","C05","C05PN1","PN",2.9,3,1.129,1.132,1,1,1,1,65,65,"C05","C05PN1","Spring","Spring_2022","2022-04",2022,4,12,6,12.1,NA,NA,NA,NA,0,0
"1823","2022-04-10 12:16:00","PC05SN14",-119.739189584158,35.1193258216131,0,"C",5,0,"S",1,"N",1,1,"sample4","C05","C05SN1","SN",5.6,5.6,1.189,1.187,1,1,1,1,66,66,"C05","C05SN1","Spring","Spring_2022","2022-04",2022,4,12,16,12.2666666666667,NA,NA,NA,NA,0,0
"1824","2022-04-10 13:00:00","PC07PN14",-119.732595218563,35.108783073281,0,"C",7,1,"P",1,"N",1,1,"sample4","C07","C07PN1","PN",6.1,5.2,1.196,1.179,1,1,1,1,68,68,"C07","C07PN1","Spring","Spring_2022","2022-04",2022,4,13,0,13,NA,NA,NA,NA,0,0
"1825","2022-04-10 13:08:00","PC07SN14",-119.732904142475,35.1088216735954,0,"C",7,0,"S",1,"N",1,1,"sample4","C07","C07SN1","SN",5.4,5.15,1.183,1.1785,1,1,1,1,72,68,"C07","C07SN1","Spring","Spring_2022","2022-04",2022,4,13,8,13.1333333333333,33.77,34.68,34.33,34.44,4,1
"1826","2022-04-10 14:22:00","PC08PN14",-119.744700667947,35.1255142994001,0,"C",8,1,"P",1,"N",1,1,"sample4","C08","C08PN1","PN",4.3,3.9,1.162,1.153,1,1,1,1,74,70,"C08","C08PN1","Spring","Spring_2022","2022-04",2022,4,14,22,14.3666666666667,NA,NA,NA,NA,0,0
"1827","2022-04-10 14:27:00","PC08SN14",-119.729845941078,35.1256356978164,0,"C",8,0,"S",1,"N",1,1,"sample4","C08","C08SN1","SN",4.6,5.8,1.164,1.187,1,1,1,1,68,71,"C08","C08SN1","Spring","Spring_2022","2022-04",2022,4,14,27,14.45,NA,NA,NA,NA,0,0
"1828","2022-04-10 15:05:00","PC02PN14",-119.72296161911,35.130467001097,0,"C",2,1,"P",1,"N",1,1,"sample4","C02","C02PN1","PN",4.6,4.6,1.1515,1.1515,0,1,0,1,70,70,"C02","C02PN1","Spring","Spring_2022","2022-04",2022,4,15,5,15.0833333333333,NA,NA,NA,NA,0,0
"1829","2022-04-10 15:13:00","PC02SN14",-119.723007571658,35.1305546239883,0,"C",2,0,"S",1,"N",1,1,"sample4","C02","C02SN1","SN",7.4,7.4,1.223,1.223,0,0,0,0,72,72,"C02","C02SN1","Spring","Spring_2022","2022-04",2022,4,15,13,15.2166666666667,NA,NA,NA,NA,0,0
"1830","2022-04-10 15:56:00","PC04PN14",-119.744802489179,35.1256098580388,0,"C",4,1,"P",1,"N",1,1,"sample4","C04","C04PN1","PN",3.3,3.5,1.138,1.1305,1,1,1,1,75,71,"C04","C04PN1","Spring","Spring_2022","2022-04",2022,4,15,56,15.9333333333333,36.07,35.91,36.28,35.18,4,1
"1831","2022-04-10 16:01:00","PC04SN14",-119.724266589691,35.122242465809,0,"C",4,0,"S",1,"N",1,1,"sample4","C04","C04SN1","SN",3.4,4.8,1.156,1.165,1,1,1,1,75,78,"C04","C04SN1","Spring","Spring_2022","2022-04",2022,4,16,1,16.0166666666667,NA,NA,NA,NA,0,0
"1832","2022-04-10 16:39:00","PC10PN14",-119.701359958211,35.1161888696767,0,"C",10,1,"P",1,"N",1,1,"sample4","C10","C10PN1","PN",9.7,9,1.27,1.255,0,0,0,0,68,68,"C10","C10PN1","Spring","Spring_2022","2022-04",2022,4,16,39,16.65,NA,NA,NA,NA,0,0
"1833","2022-04-10 16:44:00","PC10SN14",-119.701267609968,35.1145910926943,0,"C",10,0,"S",1,"N",1,1,"sample4","C10","C10SN1","SN",10.8,9.6,1.282,1.243,0,0,0,0,72,72,"C10","C10SN1","Spring","Spring_2022","2022-04",2022,4,16,44,16.7333333333333,NA,NA,NA,NA,0,0
"1834","2022-04-10 17:18:00","PC09PN14",-119.74549905342,35.1195620547239,0,"C",9,1,"P",1,"N",1,1,"sample4","C09","C09PN1","PN",6.7,5,1.212,1.178,1,1,1,1,73,71,"C09","C09PN1","Spring","Spring_2022","2022-04",2022,4,17,18,17.3,NA,NA,NA,NA,0,0
"1835","2022-04-10 17:23:00","PC09SN14",-119.716839966112,35.1255234319727,0,"C",9,0,"S",1,"N",1,1,"sample4","C09","C09SN1","SN",5.1,7.4,1.176,1.222,1,1,1,1,78,75,"C09","C09SN1","Spring","Spring_2022","2022-04",2022,4,17,23,17.3833333333333,NA,NA,NA,NA,0,0
"1836","2022-04-11 08:46:00","PS05PN14",-119.680336238617,35.08233580236,1,"S",5,1,"P",1,"N",1,1,"sample4","S05","S05PN1","PN",2.6,2.9,1.121,1.129,1,1,1,1,57,60,"S05","S05PN1","Spring","Spring_2022","2022-04",2022,4,8,46,8.76666666666667,NA,NA,NA,NA,NA,NA
"1837","2022-04-11 08:50:00","PS05SN14",-119.680316940206,35.0822670157565,1,"S",5,0,"S",1,"N",1,1,"sample4","S05","S05SN1","SN",2.4,4.4,1.119,1.162,1,0,1,0,57,58,"S05","S05SN1","Spring","Spring_2022","2022-04",2022,4,8,50,8.83333333333333,NA,NA,NA,NA,0,0
"1838","2022-04-11 09:25:00","PS02PN14",-119.675432649353,35.0839817693051,1,"S",2,1,"P",1,"N",1,1,"sample4","S02","S02PN1","PN",3.5,2.9,1.142,1.129,1,1,1,1,59,61,"S02","S02PN1","Spring","Spring_2022","2022-04",2022,4,9,25,9.41666666666667,31.71,32.15,32.22,32.43,4,1
"1839","2022-04-11 09:29:00","PS02SN14",-119.675380052908,35.0584125955441,1,"S",2,0,"S",1,"N",1,1,"sample4","S02","S02SN1","SN",5.7,4.7,1.188,1.168,1,1,1,1,62,60,"S02","S02SN1","Spring","Spring_2022","2022-04",2022,4,9,29,9.48333333333333,NA,NA,NA,NA,0,0
"1840","2022-04-11 10:00:00","PS03PN14",-119.67470413868,35.0800870209944,1,"S",3,1,"P",1,"N",1,1,"sample4","S03","S03PN1","PN",2.5,2.5,1.126,1.126,2,2,1,1,62,60,"S03","S03PN1","Spring","Spring_2022","2022-04",2022,4,10,0,10,NA,NA,NA,NA,0,0
"1841","2022-04-11 10:06:00","PS03SN14",-119.67467691078,35.0800832816345,1,"S",3,0,"S",1,"N",1,1,"sample4","S03","S03SN1","SN",2.5,2.5,1.119,1.136,1,1,1,1,61,62,"S03","S03SN1","Spring","Spring_2022","2022-04",2022,4,10,6,10.1,NA,NA,NA,NA,0,0
"1842","2022-04-11 10:32:00","PS01PN14",-119.674661978894,35.0801468141731,1,"S",1,1,"P",1,"N",1,1,"sample4","S01","S01PN1","PN",4.3,2.2,1.162,1.114,1,1,1,1,60,60,"S01","S01PN1","Spring","Spring_2022","2022-04",2022,4,10,32,10.5333333333333,NA,NA,NA,NA,0,0
"1843","2022-04-11 10:38:00","PS01SN14",-119.669457421934,35.0829170595965,1,"S",1,0,"S",1,"N",1,1,"sample4","S01","S01SN1","SN",1.6,3.5,1.096,1.144,1,1,1,1,60,60,"S01","S01SN1","Spring","Spring_2022","2022-04",2022,4,10,38,10.6333333333333,NA,NA,NA,NA,0,0
"1844","2022-04-11 11:38:00","PS04PN14",-119.670009399429,35.0765218291899,1,"S",4,1,"P",1,"N",1,1,"sample4","S04","S04PN1","PN",5.1,4,1.176,1.155,1,1,1,1,72,62,"S04","S04PN1","Spring","Spring_2022","2022-04",2022,4,11,38,11.6333333333333,NA,NA,NA,NA,0,0
"1845","2022-04-11 11:43:00","PS04SN14",-119.669906195981,35.0764569999429,1,"S",4,0,"S",1,"N",1,1,"sample4","S04","S04SN1","SN",2.8,3.1,1.129,1.134,1,1,1,1,64,64,"S04","S04SN1","Spring","Spring_2022","2022-04",2022,4,11,43,11.7166666666667,NA,NA,NA,NA,0,0
"1846","2022-04-11 12:18:00","PS10PN14",-119.6920902898,35.0650375446106,1,"S",10,1,"P",1,"N",1,1,"sample4","S10","S10PN1","PN",3.9,3.9,NA,NA,1,0,1,0,61,63,"S10","S10PN1","Spring","Spring_2022","2022-04",2022,4,12,18,12.3,32.82,32.69,32.72,33.11,4,1
"1847","2022-04-11 12:23:00","PS10SN14",-119.692098497511,35.0650369925245,1,"S",10,0,"S",1,"N",1,1,"sample4","S10","S10SN1","SN",3.4,5.3,NA,NA,0,1,0,1,63,62,"S10","S10SN1","Spring","Spring_2022","2022-04",2022,4,12,23,12.3833333333333,NA,NA,NA,NA,0,0
"1848","2022-04-11 12:43:00","PS09PN14",-119.692130104452,35.0650200137434,1,"S",9,1,"P",1,"N",1,1,"sample4","S09","S09PN1","PN",3.8,3.9,1.147,1.152,1,1,1,1,70,68,"S09","S09PN1","Spring","Spring_2022","2022-04",2022,4,12,43,12.7166666666667,33.73,33.58,32.9,33.98,4,1
"1849","2022-04-11 12:47:00","PS09SN14",-119.685921364959,35.0617100406575,1,"S",9,0,"S",1,"N",1,1,"sample4","S09","S09SN1","SN",4.7,4.7,1.17,1.17,1,1,1,1,70,65,"S09","S09SN1","Spring","Spring_2022","2022-04",2022,4,12,47,12.7833333333333,NA,NA,NA,NA,0,0
